status_id,customer_id,churn,churn_date,churn_reason
111639,11639,0,,Not Churned
111640,11640,0,,Not Churned
111641,11641,0,,Not Churned
111642,11642,1,2029-09-13,Poor Support
111643,11643,1,2025-12-18,Competitor
111644,11644,0,,Not Churned
111645,11645,0,,Not Churned
111646,11646,1,2026-01-01,Business Closure
111647,11647,0,,Not Churned
111648,11648,0,,Not Churned
111649,11649,1,2029-09-09,Business Closure
111650,11650,0,,Not Churned
111651,11651,1,2028-06-28,Contract Expired
111652,11652,1,2027-08-02,Contract Expired
111653,11653,0,,Not Churned
111654,11654,0,,Not Churned
111655,11655,0,,Not Churned
111656,11656,1,2027-12-22,Business Closure
111657,11657,0,,Not Churned
111658,11658,0,,Not Churned
111659,11659,0,,Not Churned
111660,11660,0,,Not Churned
111661,11661,1,2027-09-26,Poor User Experience
111662,11662,0,,Not Churned
111663,11663,1,2024-04-01,Competitor
111664,11664,0,,Not Churned
111665,11665,1,2024-02-21,High Price
111666,11666,0,,Not Churned
111667,11667,1,2026-12-06,Competitor
111668,11668,1,2028-09-10,Low Product Usage
111669,11669,0,,Not Churned
111670,11670,0,,Not Churned
111671,11671,0,,Not Churned
111672,11672,0,,Not Churned
111673,11673,0,,Not Churned
111674,11674,0,,Not Churned
111675,11675,0,,Not Churned
111676,11676,0,,Not Churned
111677,11677,0,,Not Churned
111678,11678,0,,Not Churned
111679,11679,1,2023-08-21,Missing Features
111680,11680,0,,Not Churned
111681,11681,0,,Not Churned
111682,11682,0,,Not Churned
111683,11683,0,,Not Churned
111684,11684,0,,Not Churned
111685,11685,0,,Not Churned
111686,11686,0,,Not Churned
111687,11687,1,2025-07-15,Contract Expired
111688,11688,1,2024-08-18,Contract Expired
111689,11689,1,2028-10-22,Poor User Experience
111690,11690,0,,Not Churned
111691,11691,0,,Not Churned
111692,11692,0,,Not Churned
111693,11693,0,,Not Churned
111694,11694,0,,Not Churned
111695,11695,1,2025-11-08,Business Closure
111696,11696,0,,Not Churned
111697,11697,0,,Not Churned
111698,11698,0,,Not Churned
111699,11699,0,,Not Churned
111700,11700,0,,Not Churned
111701,11701,0,,Not Churned
111702,11702,0,,Not Churned
111703,11703,1,2022-12-28,Contract Expired
111704,11704,0,,Not Churned
111705,11705,0,,Not Churned
111706,11706,1,2025-04-14,Missing Features
111707,11707,0,,Not Churned
111708,11708,0,,Not Churned
111709,11709,0,,Not Churned
111710,11710,1,2030-04-20,High Price
111711,11711,1,2029-06-04,Competitor
111712,11712,0,,Not Churned
111713,11713,0,,Not Churned
111714,11714,1,2029-03-07,Poor User Experience
111715,11715,0,,Not Churned
111716,11716,1,2026-04-20,Business Closure
111717,11717,0,,Not Churned
111718,11718,0,,Not Churned
111719,11719,0,,Not Churned
111720,11720,1,2022-05-03,Business Closure
111721,11721,0,,Not Churned
111722,11722,0,,Not Churned
111723,11723,0,,Not Churned
111724,11724,1,2024-05-13,Poor User Experience
111725,11725,0,,Not Churned
111726,11726,0,,Not Churned
111727,11727,0,,Not Churned
111728,11728,0,,Not Churned
111729,11729,0,,Not Churned
111730,11730,0,,Not Churned
111731,11731,0,,Not Churned
111732,11732,0,,Not Churned
111733,11733,1,2027-11-29,Business Closure
111734,11734,0,,Not Churned
111735,11735,0,,Not Churned
111736,11736,0,,Not Churned
111737,11737,0,,Not Churned
111738,11738,0,,Not Churned
111739,11739,0,,Not Churned
111740,11740,1,2024-07-20,Low Product Usage
111741,11741,0,,Not Churned
111742,11742,1,2022-12-17,Poor User Experience
111743,11743,0,,Not Churned
111744,11744,0,,Not Churned
111745,11745,0,,Not Churned
111746,11746,0,,Not Churned
111747,11747,0,,Not Churned
111748,11748,0,,Not Churned
111749,11749,0,,Not Churned
111750,11750,1,2022-05-03,Poor Support
111751,11751,0,,Not Churned
111752,11752,1,2030-10-26,High Price
111753,11753,0,,Not Churned
111754,11754,1,2025-08-30,Poor User Experience
111755,11755,0,,Not Churned
111756,11756,0,,Not Churned
111757,11757,0,,Not Churned
111758,11758,0,,Not Churned
111759,11759,0,,Not Churned
111760,11760,0,,Not Churned
111761,11761,0,,Not Churned
111762,11762,0,,Not Churned
111763,11763,0,,Not Churned
111764,11764,0,,Not Churned
111765,11765,0,,Not Churned
111766,11766,0,,Not Churned
111767,11767,0,,Not Churned
111768,11768,1,2026-08-20,Business Closure
111769,11769,0,,Not Churned
111770,11770,0,,Not Churned
111771,11771,0,,Not Churned
111772,11772,0,,Not Churned
111773,11773,1,2028-03-05,Business Closure
111774,11774,0,,Not Churned
111775,11775,0,,Not Churned
111776,11776,1,2026-04-13,Competitor
111777,11777,1,2025-07-10,Competitor
111778,11778,0,,Not Churned
111779,11779,0,,Not Churned
111780,11780,0,,Not Churned
111781,11781,1,2027-05-10,Poor User Experience
111782,11782,0,,Not Churned
111783,11783,0,,Not Churned
111784,11784,0,,Not Churned
111785,11785,0,,Not Churned
111786,11786,0,,Not Churned
111787,11787,1,2026-09-23,Competitor
111788,11788,0,,Not Churned
111789,11789,1,2026-01-14,Competitor
111790,11790,0,,Not Churned
111791,11791,0,,Not Churned
111792,11792,0,,Not Churned
111793,11793,0,,Not Churned
111794,11794,1,2026-03-12,Missing Features
111795,11795,0,,Not Churned
111796,11796,1,2026-10-06,Poor User Experience
111797,11797,1,2025-10-11,Competitor
111798,11798,0,,Not Churned
111799,11799,0,,Not Churned
111800,11800,1,2024-12-26,Business Closure
111801,11801,1,2027-05-17,High Price
111802,11802,1,2027-06-12,Competitor
111803,11803,0,,Not Churned
111804,11804,0,,Not Churned
111805,11805,0,,Not Churned
111806,11806,0,,Not Churned
111807,11807,0,,Not Churned
111808,11808,1,2029-10-24,Contract Expired
111809,11809,0,,Not Churned
111810,11810,0,,Not Churned
111811,11811,0,,Not Churned
111812,11812,0,,Not Churned
111813,11813,0,,Not Churned
111814,11814,0,,Not Churned
111815,11815,0,,Not Churned
111816,11816,1,2024-02-19,Competitor
111817,11817,0,,Not Churned
111818,11818,0,,Not Churned
111819,11819,0,,Not Churned
111820,11820,0,,Not Churned
111821,11821,1,2030-09-30,Business Closure
111822,11822,0,,Not Churned
111823,11823,0,,Not Churned
111824,11824,0,,Not Churned
111825,11825,0,,Not Churned
111826,11826,0,,Not Churned
111827,11827,0,,Not Churned
111828,11828,0,,Not Churned
111829,11829,0,,Not Churned
111830,11830,0,,Not Churned
111831,11831,0,,Not Churned
111832,11832,0,,Not Churned
111833,11833,0,,Not Churned
111834,11834,1,2025-10-31,Competitor
111835,11835,0,,Not Churned
111836,11836,1,2024-09-10,Low Product Usage
111837,11837,1,2025-08-29,High Price
111838,11838,1,2029-06-07,Contract Expired
111839,11839,0,,Not Churned
111840,11840,0,,Not Churned
111841,11841,0,,Not Churned
111842,11842,0,,Not Churned
111843,11843,0,,Not Churned
111844,11844,0,,Not Churned
111845,11845,0,,Not Churned
111846,11846,1,2025-06-21,Business Closure
111847,11847,0,,Not Churned
111848,11848,0,,Not Churned
111849,11849,0,,Not Churned
111850,11850,0,,Not Churned
111851,11851,0,,Not Churned
111852,11852,1,2028-10-12,Competitor
111853,11853,0,,Not Churned
111854,11854,0,,Not Churned
111855,11855,0,,Not Churned
111856,11856,0,,Not Churned
111857,11857,0,,Not Churned
111858,11858,0,,Not Churned
111859,11859,0,,Not Churned
111860,11860,1,2025-09-03,Contract Expired
111861,11861,0,,Not Churned
111862,11862,0,,Not Churned
111863,11863,0,,Not Churned
111864,11864,0,,Not Churned
111865,11865,0,,Not Churned
111866,11866,0,,Not Churned
111867,11867,0,,Not Churned
111868,11868,1,2024-01-04,Business Closure
111869,11869,0,,Not Churned
111870,11870,1,2024-06-15,Competitor
111871,11871,0,,Not Churned
111872,11872,0,,Not Churned
111873,11873,0,,Not Churned
111874,11874,0,,Not Churned
111875,11875,0,,Not Churned
111876,11876,0,,Not Churned
111877,11877,0,,Not Churned
111878,11878,0,,Not Churned
111879,11879,0,,Not Churned
111880,11880,0,,Not Churned
111881,11881,0,,Not Churned
111882,11882,0,,Not Churned
111883,11883,0,,Not Churned
111884,11884,0,,Not Churned
111885,11885,1,2023-08-12,Low Product Usage
111886,11886,0,,Not Churned
111887,11887,1,2027-05-13,Poor Support
111888,11888,0,,Not Churned
111889,11889,0,,Not Churned
111890,11890,0,,Not Churned
111891,11891,0,,Not Churned
111892,11892,0,,Not Churned
111893,11893,0,,Not Churned
111894,11894,0,,Not Churned
111895,11895,0,,Not Churned
111896,11896,1,2027-11-20,High Price
111897,11897,1,2022-08-15,Competitor
111898,11898,0,,Not Churned
111899,11899,0,,Not Churned
111900,11900,0,,Not Churned
111901,11901,1,2026-02-21,Competitor
111902,11902,0,,Not Churned
111903,11903,0,,Not Churned
111904,11904,0,,Not Churned
111905,11905,0,,Not Churned
111906,11906,0,,Not Churned
111907,11907,0,,Not Churned
111908,11908,0,,Not Churned
111909,11909,0,,Not Churned
111910,11910,0,,Not Churned
111911,11911,0,,Not Churned
111912,11912,0,,Not Churned
111913,11913,0,,Not Churned
111914,11914,0,,Not Churned
111915,11915,0,,Not Churned
111916,11916,0,,Not Churned
111917,11917,0,,Not Churned
111918,11918,0,,Not Churned
111919,11919,1,2025-04-25,Poor User Experience
111920,11920,0,,Not Churned
111921,11921,0,,Not Churned
111922,11922,0,,Not Churned
111923,11923,0,,Not Churned
111924,11924,0,,Not Churned
111925,11925,0,,Not Churned
111926,11926,1,2027-02-04,Contract Expired
111927,11927,0,,Not Churned
111928,11928,0,,Not Churned
111929,11929,0,,Not Churned
111930,11930,0,,Not Churned
111931,11931,1,2025-05-13,Poor User Experience
111932,11932,0,,Not Churned
111933,11933,0,,Not Churned
111934,11934,1,2029-03-25,Poor User Experience
111935,11935,1,2030-12-27,Competitor
111936,11936,0,,Not Churned
111937,11937,0,,Not Churned
111938,11938,0,,Not Churned
111939,11939,1,2029-09-05,Contract Expired
111940,11940,0,,Not Churned
111941,11941,1,2025-06-27,Business Closure
111942,11942,0,,Not Churned
111943,11943,1,2028-10-22,Contract Expired
111944,11944,0,,Not Churned
111945,11945,1,2029-02-09,Competitor
111946,11946,1,2025-02-25,Poor User Experience
111947,11947,0,,Not Churned
111948,11948,0,,Not Churned
111949,11949,0,,Not Churned
111950,11950,0,,Not Churned
111951,11951,0,,Not Churned
111952,11952,0,,Not Churned
111953,11953,1,2024-10-15,Poor Support
111954,11954,0,,Not Churned
111955,11955,0,,Not Churned
111956,11956,0,,Not Churned
111957,11957,0,,Not Churned
111958,11958,0,,Not Churned
111959,11959,1,2023-12-28,Competitor
111960,11960,0,,Not Churned
111961,11961,0,,Not Churned
111962,11962,0,,Not Churned
111963,11963,0,,Not Churned
111964,11964,1,2028-07-06,Business Closure
111965,11965,0,,Not Churned
111966,11966,1,2024-10-23,Poor User Experience
111967,11967,0,,Not Churned
111968,11968,0,,Not Churned
111969,11969,0,,Not Churned
111970,11970,0,,Not Churned
111971,11971,0,,Not Churned
111972,11972,0,,Not Churned
111973,11973,0,,Not Churned
111974,11974,0,,Not Churned
111975,11975,0,,Not Churned
111976,11976,0,,Not Churned
111977,11977,1,2031-02-02,Contract Expired
111978,11978,0,,Not Churned
111979,11979,1,2022-09-18,Poor User Experience
111980,11980,0,,Not Churned
111981,11981,1,2030-11-02,Competitor
111982,11982,0,,Not Churned
111983,11983,1,2027-10-14,Contract Expired
111984,11984,1,2027-11-23,Business Closure
111985,11985,1,2028-03-02,Competitor
111986,11986,0,,Not Churned
111987,11987,1,2028-10-05,Competitor
111988,11988,0,,Not Churned
111989,11989,0,,Not Churned
111990,11990,0,,Not Churned
111991,11991,0,,Not Churned
111992,11992,0,,Not Churned
111993,11993,0,,Not Churned
111994,11994,1,2026-07-18,Contract Expired
111995,11995,1,2024-01-05,Competitor
111996,11996,0,,Not Churned
111997,11997,0,,Not Churned
111998,11998,1,2025-04-02,Poor User Experience
111999,11999,0,,Not Churned
112000,12000,0,,Not Churned
112001,12001,0,,Not Churned
112002,12002,0,,Not Churned
112003,12003,0,,Not Churned
112004,12004,0,,Not Churned
112005,12005,0,,Not Churned
112006,12006,1,2024-10-03,Business Closure
112007,12007,1,2028-02-25,Competitor
112008,12008,0,,Not Churned
112009,12009,0,,Not Churned
112010,12010,0,,Not Churned
112011,12011,0,,Not Churned
112012,12012,0,,Not Churned
112013,12013,0,,Not Churned
112014,12014,0,,Not Churned
112015,12015,1,2025-06-23,Competitor
112016,12016,0,,Not Churned
112017,12017,0,,Not Churned
112018,12018,1,2027-12-24,Poor User Experience
112019,12019,0,,Not Churned
112020,12020,1,2024-08-03,Poor User Experience
112021,12021,0,,Not Churned
112022,12022,0,,Not Churned
112023,12023,0,,Not Churned
112024,12024,1,2023-02-20,High Price
112025,12025,0,,Not Churned
112026,12026,0,,Not Churned
112027,12027,0,,Not Churned
112028,12028,1,2022-11-20,Business Closure
112029,12029,0,,Not Churned
112030,12030,0,,Not Churned
112031,12031,0,,Not Churned
112032,12032,0,,Not Churned
112033,12033,1,2025-10-19,Poor User Experience
112034,12034,1,2022-06-23,Contract Expired
112035,12035,0,,Not Churned
112036,12036,0,,Not Churned
112037,12037,0,,Not Churned
112038,12038,1,2028-03-16,Competitor
112039,12039,0,,Not Churned
112040,12040,0,,Not Churned
112041,12041,0,,Not Churned
112042,12042,0,,Not Churned
112043,12043,1,2025-08-06,Competitor
112044,12044,0,,Not Churned
112045,12045,0,,Not Churned
112046,12046,0,,Not Churned
112047,12047,1,2026-02-08,Poor User Experience
112048,12048,0,,Not Churned
112049,12049,0,,Not Churned
112050,12050,1,2027-02-07,Contract Expired
112051,12051,0,,Not Churned
112052,12052,0,,Not Churned
112053,12053,0,,Not Churned
112054,12054,0,,Not Churned
112055,12055,0,,Not Churned
112056,12056,0,,Not Churned
112057,12057,0,,Not Churned
112058,12058,0,,Not Churned
112059,12059,1,2029-09-29,Contract Expired
112060,12060,0,,Not Churned
112061,12061,0,,Not Churned
112062,12062,0,,Not Churned
112063,12063,1,2027-04-25,Business Closure
112064,12064,0,,Not Churned
112065,12065,0,,Not Churned
112066,12066,0,,Not Churned
112067,12067,0,,Not Churned
112068,12068,0,,Not Churned
112069,12069,0,,Not Churned
112070,12070,0,,Not Churned
112071,12071,0,,Not Churned
112072,12072,0,,Not Churned
112073,12073,0,,Not Churned
112074,12074,0,,Not Churned
112075,12075,0,,Not Churned
112076,12076,1,2024-09-12,Poor User Experience
112077,12077,1,2028-05-15,High Price
112078,12078,1,2029-08-15,Business Closure
112079,12079,0,,Not Churned
112080,12080,0,,Not Churned
112081,12081,1,2027-09-14,Poor User Experience
112082,12082,0,,Not Churned
112083,12083,0,,Not Churned
112084,12084,0,,Not Churned
112085,12085,1,2026-07-14,Contract Expired
112086,12086,1,2026-12-17,Poor Support
112087,12087,1,2023-04-23,Contract Expired
112088,12088,0,,Not Churned
112089,12089,0,,Not Churned
112090,12090,0,,Not Churned
112091,12091,0,,Not Churned
112092,12092,0,,Not Churned
112093,12093,0,,Not Churned
112094,12094,0,,Not Churned
112095,12095,0,,Not Churned
112096,12096,1,2028-11-06,Business Closure
112097,12097,0,,Not Churned
112098,12098,0,,Not Churned
112099,12099,1,2031-03-07,Contract Expired
112100,12100,0,,Not Churned
112101,12101,0,,Not Churned
112102,12102,1,2026-01-20,Poor User Experience
112103,12103,0,,Not Churned
112104,12104,1,2026-08-06,Competitor
112105,12105,0,,Not Churned
112106,12106,1,2028-10-18,Competitor
112107,12107,0,,Not Churned
112108,12108,0,,Not Churned
112109,12109,0,,Not Churned
112110,12110,0,,Not Churned
112111,12111,1,2026-12-27,Business Closure
112112,12112,1,2029-03-29,Missing Features
112113,12113,0,,Not Churned
112114,12114,0,,Not Churned
112115,12115,0,,Not Churned
112116,12116,0,,Not Churned
112117,12117,0,,Not Churned
112118,12118,0,,Not Churned
112119,12119,0,,Not Churned
112120,12120,1,2027-04-24,Competitor
112121,12121,1,2027-02-22,Business Closure
112122,12122,0,,Not Churned
112123,12123,0,,Not Churned
112124,12124,0,,Not Churned
112125,12125,0,,Not Churned
112126,12126,0,,Not Churned
112127,12127,0,,Not Churned
112128,12128,0,,Not Churned
112129,12129,0,,Not Churned
112130,12130,1,2028-05-25,Business Closure
112131,12131,1,2025-01-22,Contract Expired
112132,12132,0,,Not Churned
112133,12133,0,,Not Churned
112134,12134,0,,Not Churned
112135,12135,0,,Not Churned
112136,12136,1,2024-07-11,Low Product Usage
112137,12137,0,,Not Churned
112138,12138,0,,Not Churned
112139,12139,0,,Not Churned
112140,12140,1,2026-12-09,Business Closure
112141,12141,0,,Not Churned
112142,12142,0,,Not Churned
112143,12143,0,,Not Churned
112144,12144,1,2027-03-04,Contract Expired
112145,12145,0,,Not Churned
112146,12146,0,,Not Churned
112147,12147,0,,Not Churned
112148,12148,1,2029-10-20,High Price
112149,12149,0,,Not Churned
112150,12150,0,,Not Churned
112151,12151,1,2026-06-11,Missing Features
112152,12152,0,,Not Churned
112153,12153,0,,Not Churned
112154,12154,0,,Not Churned
112155,12155,0,,Not Churned
112156,12156,1,2028-04-17,Business Closure
112157,12157,1,2023-06-10,Poor Support
112158,12158,1,2023-01-26,Contract Expired
112159,12159,1,2027-10-21,Poor Support
112160,12160,0,,Not Churned
112161,12161,0,,Not Churned
112162,12162,0,,Not Churned
112163,12163,0,,Not Churned
112164,12164,0,,Not Churned
112165,12165,1,2023-08-16,Contract Expired
112166,12166,1,2027-03-11,Contract Expired
112167,12167,0,,Not Churned
112168,12168,0,,Not Churned
112169,12169,1,2027-07-29,Business Closure
112170,12170,1,2028-08-29,Poor User Experience
112171,12171,0,,Not Churned
112172,12172,0,,Not Churned
112173,12173,0,,Not Churned
112174,12174,0,,Not Churned
112175,12175,0,,Not Churned
112176,12176,0,,Not Churned
112177,12177,1,2024-01-29,High Price
112178,12178,1,2027-09-27,High Price
112179,12179,0,,Not Churned
112180,12180,1,2030-02-16,Business Closure
112181,12181,0,,Not Churned
112182,12182,0,,Not Churned
112183,12183,1,2023-08-07,Contract Expired
112184,12184,1,2030-09-27,Poor User Experience
112185,12185,0,,Not Churned
112186,12186,1,2025-04-09,Contract Expired
112187,12187,0,,Not Churned
112188,12188,0,,Not Churned
112189,12189,0,,Not Churned
112190,12190,0,,Not Churned
112191,12191,1,2023-09-16,Business Closure
112192,12192,0,,Not Churned
112193,12193,0,,Not Churned
112194,12194,0,,Not Churned
112195,12195,0,,Not Churned
112196,12196,1,2027-12-11,High Price
112197,12197,1,2029-05-11,Poor User Experience
112198,12198,1,2022-11-06,Poor User Experience
112199,12199,0,,Not Churned
112200,12200,0,,Not Churned
112201,12201,0,,Not Churned
112202,12202,0,,Not Churned
112203,12203,0,,Not Churned
112204,12204,0,,Not Churned
112205,12205,0,,Not Churned
112206,12206,1,2026-01-31,Contract Expired
112207,12207,0,,Not Churned
112208,12208,0,,Not Churned
112209,12209,0,,Not Churned
112210,12210,1,2028-06-14,Competitor
112211,12211,0,,Not Churned
112212,12212,1,2026-06-25,Low Product Usage
112213,12213,0,,Not Churned
112214,12214,0,,Not Churned
112215,12215,1,2025-08-16,Poor User Experience
112216,12216,0,,Not Churned
112217,12217,0,,Not Churned
112218,12218,0,,Not Churned
112219,12219,0,,Not Churned
112220,12220,0,,Not Churned
112221,12221,0,,Not Churned
112222,12222,0,,Not Churned
112223,12223,0,,Not Churned
112224,12224,0,,Not Churned
112225,12225,0,,Not Churned
112226,12226,0,,Not Churned
112227,12227,0,,Not Churned
112228,12228,0,,Not Churned
112229,12229,0,,Not Churned
112230,12230,0,,Not Churned
112231,12231,0,,Not Churned
112232,12232,1,2027-03-16,Poor User Experience
112233,12233,0,,Not Churned
112234,12234,0,,Not Churned
112235,12235,1,2026-07-22,Competitor
112236,12236,0,,Not Churned
112237,12237,0,,Not Churned
112238,12238,1,2027-05-18,Contract Expired
112239,12239,0,,Not Churned
112240,12240,0,,Not Churned
112241,12241,0,,Not Churned
112242,12242,0,,Not Churned
112243,12243,0,,Not Churned
112244,12244,0,,Not Churned
112245,12245,0,,Not Churned
112246,12246,0,,Not Churned
112247,12247,1,2022-03-28,Missing Features
112248,12248,0,,Not Churned
112249,12249,0,,Not Churned
112250,12250,1,2025-12-21,Low Product Usage
112251,12251,0,,Not Churned
112252,12252,1,2025-11-12,Poor User Experience
112253,12253,0,,Not Churned
112254,12254,0,,Not Churned
112255,12255,1,2024-04-22,Poor User Experience
112256,12256,1,2023-03-24,Business Closure
112257,12257,1,2024-02-17,Competitor
112258,12258,0,,Not Churned
112259,12259,0,,Not Churned
112260,12260,0,,Not Churned
112261,12261,0,,Not Churned
112262,12262,0,,Not Churned
112263,12263,1,2028-01-17,Competitor
112264,12264,0,,Not Churned
112265,12265,1,2025-12-21,Contract Expired
112266,12266,1,2023-05-07,Poor User Experience
112267,12267,0,,Not Churned
112268,12268,0,,Not Churned
112269,12269,0,,Not Churned
112270,12270,0,,Not Churned
112271,12271,0,,Not Churned
112272,12272,0,,Not Churned
112273,12273,0,,Not Churned
112274,12274,1,2028-09-21,Business Closure
112275,12275,0,,Not Churned
112276,12276,0,,Not Churned
112277,12277,0,,Not Churned
112278,12278,0,,Not Churned
112279,12279,1,2026-02-07,Poor Support
112280,12280,0,,Not Churned
112281,12281,0,,Not Churned
112282,12282,1,2028-04-05,Poor User Experience
112283,12283,0,,Not Churned
112284,12284,0,,Not Churned
112285,12285,0,,Not Churned
112286,12286,1,2023-06-06,Competitor
112287,12287,1,2023-09-13,Contract Expired
112288,12288,0,,Not Churned
112289,12289,1,2028-09-01,Poor User Experience
112290,12290,0,,Not Churned
112291,12291,0,,Not Churned
112292,12292,0,,Not Churned
112293,12293,1,2027-10-23,Contract Expired
112294,12294,0,,Not Churned
112295,12295,0,,Not Churned
112296,12296,1,2029-12-28,Poor User Experience
112297,12297,0,,Not Churned
112298,12298,1,2029-02-19,Missing Features
112299,12299,0,,Not Churned
112300,12300,0,,Not Churned
112301,12301,0,,Not Churned
112302,12302,0,,Not Churned
112303,12303,0,,Not Churned
112304,12304,0,,Not Churned
112305,12305,0,,Not Churned
112306,12306,0,,Not Churned
112307,12307,1,2024-07-28,Business Closure
112308,12308,0,,Not Churned
112309,12309,1,2022-06-26,High Price
112310,12310,0,,Not Churned
112311,12311,0,,Not Churned
112312,12312,0,,Not Churned
112313,12313,0,,Not Churned
112314,12314,0,,Not Churned
112315,12315,0,,Not Churned
112316,12316,0,,Not Churned
112317,12317,0,,Not Churned
112318,12318,0,,Not Churned
112319,12319,0,,Not Churned
112320,12320,0,,Not Churned
112321,12321,0,,Not Churned
112322,12322,1,2028-11-30,Low Product Usage
112323,12323,0,,Not Churned
112324,12324,0,,Not Churned
112325,12325,1,2027-08-31,Business Closure
112326,12326,0,,Not Churned
112327,12327,1,2025-08-30,Competitor
112328,12328,0,,Not Churned
112329,12329,0,,Not Churned
112330,12330,0,,Not Churned
112331,12331,0,,Not Churned
112332,12332,0,,Not Churned
112333,12333,0,,Not Churned
112334,12334,0,,Not Churned
112335,12335,0,,Not Churned
112336,12336,0,,Not Churned
112337,12337,0,,Not Churned
112338,12338,0,,Not Churned
112339,12339,0,,Not Churned
112340,12340,1,2024-07-02,Contract Expired
112341,12341,1,2024-05-19,Competitor
112342,12342,0,,Not Churned
112343,12343,0,,Not Churned
112344,12344,0,,Not Churned
112345,12345,0,,Not Churned
112346,12346,0,,Not Churned
112347,12347,0,,Not Churned
112348,12348,0,,Not Churned
112349,12349,1,2027-04-02,Business Closure
112350,12350,0,,Not Churned
112351,12351,1,2025-12-10,High Price
112352,12352,0,,Not Churned
112353,12353,0,,Not Churned
112354,12354,1,2023-08-10,Competitor
112355,12355,0,,Not Churned
112356,12356,0,,Not Churned
112357,12357,0,,Not Churned
112358,12358,0,,Not Churned
112359,12359,1,2029-07-29,Contract Expired
112360,12360,1,2026-01-01,Business Closure
112361,12361,0,,Not Churned
112362,12362,1,2029-07-17,Contract Expired
112363,12363,0,,Not Churned
112364,12364,0,,Not Churned
112365,12365,0,,Not Churned
112366,12366,0,,Not Churned
112367,12367,0,,Not Churned
112368,12368,0,,Not Churned
112369,12369,0,,Not Churned
112370,12370,0,,Not Churned
112371,12371,0,,Not Churned
112372,12372,0,,Not Churned
112373,12373,1,2023-01-29,Poor User Experience
112374,12374,1,2024-12-24,Poor Support
112375,12375,0,,Not Churned
112376,12376,0,,Not Churned
112377,12377,0,,Not Churned
112378,12378,1,2025-11-27,Contract Expired
112379,12379,0,,Not Churned
112380,12380,0,,Not Churned
112381,12381,0,,Not Churned
112382,12382,0,,Not Churned
112383,12383,0,,Not Churned
112384,12384,1,2025-12-26,Contract Expired
112385,12385,1,2026-03-15,Business Closure
112386,12386,0,,Not Churned
112387,12387,0,,Not Churned
112388,12388,0,,Not Churned
112389,12389,0,,Not Churned
112390,12390,0,,Not Churned
112391,12391,1,2023-12-13,Contract Expired
112392,12392,0,,Not Churned
112393,12393,1,2025-05-01,Low Product Usage
112394,12394,1,2027-06-16,Poor User Experience
112395,12395,0,,Not Churned
112396,12396,0,,Not Churned
112397,12397,0,,Not Churned
112398,12398,0,,Not Churned
112399,12399,1,2028-04-01,Contract Expired
112400,12400,0,,Not Churned
112401,12401,0,,Not Churned
112402,12402,0,,Not Churned
112403,12403,0,,Not Churned
112404,12404,0,,Not Churned
112405,12405,0,,Not Churned
112406,12406,0,,Not Churned
112407,12407,0,,Not Churned
112408,12408,0,,Not Churned
112409,12409,1,2029-03-15,Business Closure
112410,12410,1,2024-10-01,Competitor
112411,12411,0,,Not Churned
112412,12412,0,,Not Churned
112413,12413,0,,Not Churned
112414,12414,1,2030-01-26,Contract Expired
112415,12415,0,,Not Churned
112416,12416,1,2026-10-31,Competitor
112417,12417,0,,Not Churned
112418,12418,1,2023-06-12,Poor User Experience
112419,12419,0,,Not Churned
112420,12420,0,,Not Churned
112421,12421,0,,Not Churned
112422,12422,1,2028-06-18,Business Closure
112423,12423,0,,Not Churned
112424,12424,0,,Not Churned
112425,12425,0,,Not Churned
112426,12426,0,,Not Churned
112427,12427,1,2024-01-11,Business Closure
112428,12428,0,,Not Churned
112429,12429,0,,Not Churned
112430,12430,0,,Not Churned
112431,12431,1,2022-11-28,Business Closure
112432,12432,1,2026-06-24,Competitor
112433,12433,1,2028-10-27,Business Closure
112434,12434,0,,Not Churned
112435,12435,0,,Not Churned
112436,12436,0,,Not Churned
112437,12437,0,,Not Churned
112438,12438,0,,Not Churned
112439,12439,0,,Not Churned
112440,12440,0,,Not Churned
112441,12441,0,,Not Churned
112442,12442,0,,Not Churned
112443,12443,0,,Not Churned
112444,12444,0,,Not Churned
112445,12445,1,2026-02-09,Contract Expired
112446,12446,0,,Not Churned
112447,12447,0,,Not Churned
112448,12448,0,,Not Churned
112449,12449,0,,Not Churned
112450,12450,1,2023-10-30,Business Closure
112451,12451,0,,Not Churned
112452,12452,0,,Not Churned
112453,12453,0,,Not Churned
112454,12454,0,,Not Churned
112455,12455,0,,Not Churned
112456,12456,0,,Not Churned
112457,12457,1,2024-11-26,Contract Expired
112458,12458,0,,Not Churned
112459,12459,0,,Not Churned
112460,12460,0,,Not Churned
112461,12461,0,,Not Churned
112462,12462,0,,Not Churned
112463,12463,1,2027-07-02,Poor User Experience
112464,12464,0,,Not Churned
112465,12465,0,,Not Churned
112466,12466,1,2024-08-13,Business Closure
112467,12467,1,2029-11-22,Poor Support
112468,12468,0,,Not Churned
112469,12469,0,,Not Churned
112470,12470,0,,Not Churned
112471,12471,0,,Not Churned
112472,12472,0,,Not Churned
112473,12473,0,,Not Churned
112474,12474,0,,Not Churned
112475,12475,0,,Not Churned
112476,12476,1,2028-10-26,Competitor
112477,12477,1,2026-10-19,Poor User Experience
112478,12478,1,2027-04-30,Business Closure
112479,12479,0,,Not Churned
112480,12480,0,,Not Churned
112481,12481,0,,Not Churned
112482,12482,0,,Not Churned
